"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"ANKRD34C",0.24518802404913,0.189171607295672,0.359645724987705,0.725838945754024,0.996260879005333,-6.12654690125192,0.00162692314545418,0.139159732922057,"Not significant","P0C6C1",0.243832531997136,12,"small_vessel_occlusion"
"UBOX5",0.128115621331137,0.384447816836958,0.359080074201823,0.726250443441206,0.996260879005333,-6.10646466215754,0.00162692314545418,0.138913589425695,"Not significant","O94941",0.159671041928232,12,"small_vessel_occlusion"
"GDNF",-0.102742665219284,-0.02490259334445,-0.358924569919416,0.726363584947803,0.996260879005333,-6.09986931105214,0.00162692314545418,0.138845936585879,"Not significant","P39905",-0.121634243641581,12,"small_vessel_occlusion"
"TUBA1C",0.0920724634859169,-0.0903944096062332,0.358611425575732,0.726591442548948,0.996260879005333,-6.09266695946613,0.00162692314545418,0.1387097213586,"Not significant","Q9BQE3",0.21362267469189,12,"small_vessel_occlusion"
"CHL1",0.0567427755357134,0.0397751981727197,0.358441662865303,0.726714980890982,0.996260879005333,-6.01559560744928,0.00162692314545418,0.138635886935917,"Not significant","O00533",0.0409290449369499,12,"small_vessel_occlusion"
"USH1G",-0.206019607412433,0.0903963409364223,-0.358225167938034,0.726872538572507,0.996260879005333,-6.12707351656558,0.00162692314545418,0.138541738587752,"Not significant","Q495M9",-0.208757572940418,12,"small_vessel_occlusion"
"SDSL",0.108742142961592,0.388024192303419,0.358134273461527,0.726938692420891,0.996260879005333,-6.07260453022135,0.00162692314545418,0.138502214541277,"Not significant","Q96GA7",-0.202978447079659,12,"small_vessel_occlusion"
"CSNK2A1",-0.248512204608064,-0.291004524255792,-0.358056383424173,0.726995383363075,0.996260879005333,-6.10538800561597,0.00162692314545418,0.138468347031344,"Not significant","P68400",-0.122121036265578,12,"small_vessel_occlusion"
"OGA",0.184936071564517,0.0290872870634,0.358055450013355,0.726996062740632,0.996260879005333,-6.12713629670573,0.00162692314545418,0.138467941183119,"Not significant","O60502",0.179827931736197,12,"small_vessel_occlusion"
"HARS1",0.131294341835256,0.415369883179665,0.358029817530203,0.727014719287866,0.996260879005333,-6.08408765162269,0.00162692314545418,0.138456796237543,"Not significant","P12081",0.0613045104912349,12,"small_vessel_occlusion"
"NPHS1",0.0860674348199832,-0.0454383773418764,0.357607285252243,0.727322285064098,0.996260879005333,-6.12449944539371,0.00162692314545418,0.138273105495946,"Not significant","O60500",0.0822619056595223,12,"small_vessel_occlusion"
"SIGLEC10",-0.107711536670896,-0.0153836915269494,-0.35745273558703,0.727434795933161,0.996260879005333,-6.12735901129062,0.00162692314545418,0.138205928851372,"Not significant","Q96LC7",-0.106351847201586,12,"small_vessel_occlusion"
"COL25A1-DT",-0.08495054037627,-0.0867465380579233,-0.357084825848566,0.727702658101068,0.996260879005333,-6.11166966594623,0.00162692314545418,0.138046038715325,"Not significant","Q6ZST2",-0.10121643521956,12,"small_vessel_occlusion"
"SORCS1",-0.113954511463288,-0.0556309216966232,-0.356674809195057,0.728001221511277,0.996260879005333,-6.12764592847749,0.00162692314545418,0.137867891984817,"Not significant","Q8WY21",-0.103669027558395,12,"small_vessel_occlusion"
"SIRT6",-0.122908170644192,0.140702183125541,-0.356669249517406,0.728005270246641,0.996260879005333,-6.10970601422833,0.00162692314545418,0.13786547668868,"Not significant","Q8N6T7",-0.127837799143578,12,"small_vessel_occlusion"
"GET3",-0.137480131015005,0.110442629704873,-0.356583536330423,0.728067690429796,0.996260879005333,-6.11414666531607,0.00162692314545418,0.137828241272802,"Not significant","O43681",-0.0379924633673259,12,"small_vessel_occlusion"
"FAM221A",-0.233825756630828,0.193426419049501,-0.356477424816669,0.728144968436124,0.996260879005333,-6.12771863130087,0.00162692314545418,0.137782147164846,"Not significant","A4D161",-0.238388855542455,12,"small_vessel_occlusion"
"FCAR",-0.123161223714916,-0.0355087431768576,-0.356438083487841,0.728173620410671,0.996260879005333,-6.11736011881738,0.00162692314545418,0.137765058329287,"Not significant","P24071",-0.0689151257276535,12,"small_vessel_occlusion"
"CAMSAP1",-0.241798652412071,0.418610134239619,-0.355671191111103,0.728732228406177,0.996260879005333,-6.12801518420995,0.00162692314545418,0.137432023243896,"Not significant","Q5T5Y3",-0.239406670709806,12,"small_vessel_occlusion"
"C7",-0.0924872091035471,0.145947196753696,-0.355662787173326,0.728738350783907,0.996260879005333,-6.12410695066113,0.00162692314545418,0.137428374573518,"Not significant","P10643",-0.0768913075593965,12,"small_vessel_occlusion"
"RNASE4",-0.0700300278191088,0.0455323013399417,-0.355178694578616,0.729091051791364,0.996260879005333,-6.10041948366707,0.00162692314545418,0.137218231872297,"Not significant","P34096",-0.112362281751952,12,"small_vessel_occlusion"
"SULT2A1",0.177746626014392,0.249511304001013,0.355079875085423,0.729163057900701,0.996260879005333,-6.1282322681707,0.00162692314545418,0.137175342425573,"Not significant","Q06520",0.170474843467985,12,"small_vessel_occlusion"
"NOTCH1",0.0582486767003915,0.0527979580995937,0.35506125389284,0.729176626779822,0.996260879005333,-6.05009626447945,0.00162692314545418,0.137167260783977,"Not significant","P46531",0.0403378458427531,12,"small_vessel_occlusion"
"ERP29",0.105678934293671,0.442050447609896,0.354352704155914,0.729693004150348,0.996260879005333,-6.03629033049595,0.00162692314545418,0.136859817476899,"Not significant","P30040",-0.301192348370595,12,"small_vessel_occlusion"
"IL18BP",-0.121523810014848,0.0550353202658395,-0.354341206059256,0.729701384894058,0.996260879005333,-6.11682544660428,0.00162692314545418,0.136854829502743,"Not significant","O95998",-0.103958327908601,12,"small_vessel_occlusion"
"UBXN10",0.169855191616628,-0.108012460793058,0.354163018281709,0.729831267275163,0.996260879005333,-6.10235349842702,0.00162692314545418,0.136777534621433,"Not significant","Q96LJ8",-0.659764078046594,12,"small_vessel_occlusion"
"B4GALT1",-0.109420393719707,-0.0346227549016476,-0.353474537388292,0.730333189027868,0.996260879005333,-6.12399522553668,0.00162692314545418,0.136478962970559,"Not significant","P15291",-0.127599415183067,12,"small_vessel_occlusion"
"WFDC12",0.197211450023753,-0.116618075408041,0.352860997548413,0.730780587611314,0.996260879005333,-6.12156685532856,0.00162692314545418,0.136212997725168,"Not significant","Q8WWY7",0.134888501784631,12,"small_vessel_occlusion"
"CRACDL",0.134514005204809,0.0316927062425142,0.35205471670563,0.731368693333846,0.996260879005333,-6.09432213178455,0.00162692314545418,0.135863633830286,"Not significant","Q6NV74",0.119894183866147,12,"small_vessel_occlusion"
"TNFRSF1A",-0.0773516366866749,-0.0947630330289636,-0.352033577795673,0.731384114594447,0.996260879005333,-6.08593088592127,0.00162692314545418,0.135854476618832,"Not significant","P19438",-0.161851053304105,12,"small_vessel_occlusion"
"CRYBB1",0.0963386904122135,0.0921766548417509,0.352024811625488,0.73139050972845,0.996260879005333,-6.05810950406882,0.00162692314545418,0.135850679217151,"Not significant","P53674",-0.219171688333154,12,"small_vessel_occlusion"
"RIDA",-0.11338063333421,0.229926759998004,-0.351779024530344,0.731569826039558,0.996260879005333,-6.09699653437491,0.00162692314545418,0.135744215517602,"Not significant","P52758",0.0468464323452541,12,"small_vessel_occlusion"
"KBTBD7",-0.414319115378238,-0.29308930815508,-0.35169941159069,0.731627911999928,0.996260879005333,-6.11119325355245,0.00162692314545418,0.135709734310555,"Not significant","Q8WVZ9",-0.339826759376696,12,"small_vessel_occlusion"
"CCBE1",-0.106977140005971,-0.108280151461562,-0.35160825596153,0.731694421711331,0.996260879005333,-6.09925590997798,0.00162692314545418,0.13567025592632,"Not significant","Q6UXH8",-0.198843382724694,12,"small_vessel_occlusion"
"NDST1",0.0787956365245545,0.235880612706145,0.351520760966245,0.731758262682386,0.996260879005333,-6.08181402829806,0.00162692314545418,0.135632365010185,"Not significant","P52848",0.191277494387967,12,"small_vessel_occlusion"
"SOWAHC",-0.0827650827411409,-0.0896350028924644,-0.351294583973132,0.73192330317139,0.996260879005333,-6.08886602131537,0.00162692314545418,0.135534425436932,"Not significant","Q53LP3",-0.141048055727567,12,"small_vessel_occlusion"
"PRIM1",0.142531200308937,-0.222158261264364,0.351279557583775,0.731934268371186,0.996260879005333,-6.10253918671016,0.00162692314545418,0.135527919167665,"Not significant","P49642",0.0772175471697535,12,"small_vessel_occlusion"
"DTYMK",0.21879683480153,0.496860053390265,0.351262051436413,0.731947043202262,0.996260879005333,-6.12363855549384,0.00162692314545418,0.135520339265388,"Not significant","P23919",0.291662431188992,12,"small_vessel_occlusion"
"SLC16A1",0.0994256875152828,0.1429889521872,0.350968029262153,0.732161613832367,0.996260879005333,-6.08989691535916,0.00162692314545418,0.135393044285125,"Not significant","P53985",0.115161527799708,12,"small_vessel_occlusion"
"PPY",-0.242881235314109,-0.156632189949354,-0.350772552171512,0.732304281733623,0.996260879005333,-6.11519582742225,0.00162692314545418,0.135308426565253,"Not significant","P01298",-0.42706333058221,12,"small_vessel_occlusion"
"ADGRF4",0.178709110466784,-0.152118445374072,0.350429735409757,0.732554510159042,0.996260879005333,-6.10965481509464,0.00162692314545418,0.135160053457848,"Not significant","Q8IZF3",-0.166736584795373,12,"small_vessel_occlusion"
"CDAN1",0.0713842852872943,0.112321484368294,0.350198325915481,0.732723438638374,0.996260879005333,-6.13001090083211,0.00162692314545418,0.135059915860342,"Not significant","Q8IWY9",0.0652562018483877,12,"small_vessel_occlusion"
"CREBZF",0.179417822522006,-0.219611032555501,0.350088343990925,0.732803730402745,0.996260879005333,-6.12446752474072,0.00162692314545418,0.135012328519786,"Not significant","Q9NS37",0.151304265856743,12,"small_vessel_occlusion"
"NDE1",0.110951057777783,-0.0420815634230773,0.349930212075384,0.732919179671856,0.996260879005333,-6.12816819035689,0.00162692314545418,0.13494391315932,"Not significant","Q9NXR1",0.103778715218816,12,"small_vessel_occlusion"
"FIGN",-0.066244626697267,-0.137525531308105,-0.349623412818923,0.733143187933373,0.996260879005333,-6.07822483432689,0.00162692314545418,0.134811196359838,"Not significant","Q5HY92",-0.164217934704253,12,"small_vessel_occlusion"
"HSPG2",-0.0994695420948771,-0.0648688960742826,-0.349585119393302,0.73317114954507,0.996260879005333,-6.12837739103501,0.00162692314545418,0.134794632962268,"Not significant","P98160",-0.102277694150273,12,"small_vessel_occlusion"
"GRHPR",-0.213433276666324,0.253641044100126,-0.349333875182352,0.733354616449583,0.996260879005333,-6.13006482056352,0.00162692314545418,0.134685969798613,"Not significant","Q9UBQ7",-0.206443662302835,12,"small_vessel_occlusion"
"BTNL9",-0.24323024502962,0.511328356961409,-0.349324582905395,0.733361402313164,0.996260879005333,-6.09986131321379,0.00162692314545418,0.134681951211415,"Not significant","Q6UXG8",-0.542754467044558,12,"small_vessel_occlusion"
"MRPS16",0.121068159146083,0.0649999670683125,0.349143091178393,0.733493944890188,0.996260879005333,-6.08918914689028,0.00162692314545418,0.134603466976299,"Not significant","Q9Y3D3",-0.124516798343185,12,"small_vessel_occlusion"
"AREL1",-0.650211622695667,-1.60649975761771,-0.348791806567892,0.733750512150994,0.996260879005333,-6.12829242824404,0.00162692314545418,0.134451582610737,"Not significant","O15033",-0.608326796548707,12,"small_vessel_occlusion"
"FAS",0.0693124222301103,0.102223086326073,0.348785546756308,0.733755084428453,0.996260879005333,-6.07145074323417,0.00162692314545418,0.134448876365698,"Not significant","P25445",0.010257106966206,12,"small_vessel_occlusion"
"GAS7",-0.30601551566796,0.190767517934243,-0.347991086525094,0.734335459576176,0.996260879005333,-6.12975563494188,0.00162692314545418,0.134105500082471,"Not significant","O60861",-0.317867634551866,12,"small_vessel_occlusion"
"TNR",-0.13325849152574,-0.234000856056809,-0.347719636831166,0.734533800748708,0.996260879005333,-6.13090482039132,0.00162692314545418,0.133988214658077,"Not significant","Q92752",-0.13260693784271,12,"small_vessel_occlusion"
"DSPP",0.182417191239146,-0.432590495795012,0.347684776211679,0.734559273951922,0.996260879005333,-6.05072671483072,0.00162692314545418,0.133973153840238,"Not significant","Q9NZW4",1.51355369389057,12,"small_vessel_occlusion"
"KDM5A",0.101101822089261,0.130030982235136,0.34768431521664,0.73455961081048,0.996260879005333,-6.12014311489921,0.00162692314545418,0.133972954678939,"Not significant","P29375",0.132482081558555,12,"small_vessel_occlusion"
"ZNF264",-0.157773000679432,-0.235781539231539,-0.34746958646375,0.734716523854845,0.996260879005333,-6.12509036028135,0.00162692314545418,0.133880192715469,"Not significant","O43296",-0.198013341001102,12,"small_vessel_occlusion"
"TOGARAM1",-0.197490093845438,0.457660702367624,-0.347426624482025,0.734747919840204,0.996260879005333,-6.11192632753077,0.00162692314545418,0.133861634793559,"Not significant","Q9Y4F4",0.0647969850472042,12,"small_vessel_occlusion"
"APIP",-0.154343865235525,-0.0073002219821016,-0.347307176129238,0.7348352135973,0.996260879005333,-6.12145107786543,0.00162692314545418,0.133810040302315,"Not significant","Q96GX9",-0.195123439707926,12,"small_vessel_occlusion"
"ABRA",0.378964638537154,-1.36561448872089,0.347299312012774,0.734840960889923,0.996260879005333,-6.10400481054227,0.00162692314545418,0.13380664361192,"Not significant","Q8N0Z2",0.339832929202489,12,"small_vessel_occlusion"
"GSR",0.0762883843767276,0.0829116789003213,0.347293310638832,0.734845346855197,0.996260879005333,-6.1242266652868,0.00162692314545418,0.133804051493444,"Not significant","P00390",0.0572293456111636,12,"small_vessel_occlusion"
"ACBD7",0.0844961496152292,0.00381658730717997,0.347265748289787,0.734865490286774,0.996260879005333,-6.07762793622547,0.00162692314545418,0.133792146864371,"Not significant","Q8N6N7",0.284667964199824,12,"small_vessel_occlusion"
"GRIN2B",0.23906078612011,-0.0431836037896574,0.347132837440088,0.734962628633781,0.996260879005333,-6.13111553624208,0.00162692314545418,0.133734743352212,"Not significant","Q13224",0.252874763469611,12,"small_vessel_occlusion"
"FSIP2",0.0627303274402695,-0.0641656626636783,0.347031195433496,0.735036917300978,0.996260879005333,-6.10550140449101,0.00162692314545418,0.133690847885239,"Not significant","Q5CZC0",0.110313744736569,12,"small_vessel_occlusion"
"IFNGR1",-0.0754279969174016,0.106467944647496,-0.346913491503253,0.735122948925091,0.996260879005333,-6.07733314786674,0.00162692314545418,0.133640019318194,"Not significant","P15260",-0.104180961288512,12,"small_vessel_occlusion"
"GRK5",-0.182909143638438,0.686751682466517,-0.34660434083273,0.73534892996977,0.996260879005333,-6.08600363061554,0.00162692314545418,0.133506535199388,"Not significant","P34947",-0.852767396771482,12,"small_vessel_occlusion"
"FBXL5",0.259351099780367,-1.00397779792547,0.346147895382123,0.735682627367191,0.996260879005333,-6.07094840218026,0.00162692314545418,0.133309499398098,"Not significant","Q9UKA1",0.715393487896238,12,"small_vessel_occlusion"
"SAMD9L",-0.153166031864425,-0.0843771047269305,-0.345942287535705,0.735832961392969,0.996260879005333,-6.12764397821454,0.00162692314545418,0.13322076199217,"Not significant","Q8IVG5",-0.141673535427877,12,"small_vessel_occlusion"
"JUN",-0.16969886712075,-0.162428044093152,-0.345508583819293,0.736150109787619,0.996260879005333,-6.13169698043082,0.00162692314545418,0.133033618807484,"Not significant","P05412",-0.166950736407723,12,"small_vessel_occlusion"
"JAM3",0.0787532808539253,-0.0105821935770412,0.3453331729022,0.736278394610654,0.996260879005333,-6.12889083058942,0.00162692314545418,0.132957943294913,"Not significant","Q9BX67",0.0868914411004101,12,"small_vessel_occlusion"
"ANXA1",-0.104591892450352,-0.225500608794391,-0.344953504300547,0.736556089710268,0.996260879005333,-6.11774801992039,0.00162692314545418,0.132794175468825,"Not significant","P04083",-0.186193711523499,12,"small_vessel_occlusion"
"FTO",0.110098858581042,0.0338376082945615,0.344923122117879,0.736578313372797,0.996260879005333,-6.11767034855861,0.00162692314545418,0.132781071961114,"Not significant","Q9C0B1",0.0898780191849385,12,"small_vessel_occlusion"
"HS6ST2",0.122647557918725,0.00964212239099046,0.344741802819449,0.736710948264791,0.996260879005333,-6.12501066193846,0.00162692314545418,0.132702876044865,"Not significant","Q96MM7",0.132818790019623,12,"small_vessel_occlusion"
